file,start_time,end_time,KAAM_song,KAAM_call,?_KAAM_song,?,?_KAAM_call
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,55.5,58.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,57.0,60.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,58.5,61.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,60.0,63.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,61.5,64.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,63.0,66.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,64.5,67.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,66.0,69.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,67.5,70.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,69.0,72.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,70.5,73.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,72.0,75.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,73.5,76.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,75.0,78.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,76.5,79.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,78.0,81.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,79.5,82.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,81.0,84.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,82.5,85.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,84.0,87.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,85.5,88.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,87.0,90.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5109.wav,88.5,91.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,0.0,3.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,1.5,4.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,3.0,6.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,4.5,7.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,6.0,9.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,7.5,10.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,9.0,12.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,10.5,13.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,12.0,15.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,13.5,16.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,15.0,18.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,16.5,19.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,18.0,21.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,19.5,22.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,21.0,24.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,22.5,25.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,24.0,27.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,25.5,28.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,27.0,30.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,28.5,31.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,30.0,33.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,31.5,34.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,33.0,36.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,36.0,39.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,37.5,40.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,39.0,42.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,40.5,43.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,42.0,45.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,43.5,46.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,45.0,48.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,46.5,49.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,48.0,51.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,49.5,52.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,51.0,54.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,52.5,55.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,54.0,57.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,55.5,58.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,57.0,60.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,58.5,61.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,60.0,63.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,61.5,64.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,63.0,66.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,64.5,67.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,66.0,69.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,67.5,70.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,69.0,72.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,70.5,73.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,72.0,75.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,73.5,76.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,75.0,78.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,76.5,79.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,81.0,84.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,82.5,85.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,84.0,87.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,85.5,88.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,87.0,90.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,88.5,91.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,90.0,93.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,91.5,94.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,93.0,96.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,94.5,97.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,96.0,99.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,97.5,100.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,99.0,102.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,100.5,103.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,102.0,105.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,103.5,106.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,105.0,108.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,106.5,109.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,108.0,111.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,109.5,112.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,111.0,114.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,112.5,115.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,114.0,117.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,115.5,118.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,117.0,120.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,118.5,121.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,120.0,123.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,121.5,124.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,123.0,126.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,124.5,127.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,126.0,129.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,127.5,130.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,129.0,132.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,130.5,133.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,132.0,135.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,133.5,136.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,135.0,138.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,136.5,139.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,138.0,141.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,139.5,142.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,141.0,144.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,142.5,145.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,144.0,147.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,145.5,148.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,147.0,150.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,148.5,151.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,150.0,153.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,151.5,154.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,153.0,156.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,154.5,157.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,156.0,159.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,157.5,160.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,159.0,162.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,160.5,163.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,162.0,165.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,163.5,166.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,165.0,168.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,166.5,169.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,168.0,171.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,169.5,172.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,171.0,174.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,172.5,175.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,174.0,177.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,175.5,178.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,177.0,180.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,178.5,181.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,180.0,183.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,181.5,184.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,183.0,186.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,184.5,187.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,186.0,189.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,187.5,190.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,189.0,192.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,190.5,193.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,192.0,195.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,193.5,196.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,195.0,198.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,196.5,199.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,198.0,201.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,199.5,202.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,201.0,204.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,202.5,205.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,204.0,207.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,205.5,208.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,207.0,210.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,208.5,211.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,210.0,213.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,211.5,214.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,213.0,216.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,214.5,217.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,216.0,219.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,217.5,220.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,219.0,222.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,220.5,223.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,222.0,225.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,223.5,226.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,225.0,228.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,226.5,229.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,228.0,231.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,229.5,232.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,231.0,234.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,232.5,235.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,234.0,237.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,235.5,238.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,237.0,240.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,238.5,241.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,240.0,243.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,241.5,244.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,243.0,246.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,244.5,247.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,246.0,249.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,247.5,250.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,249.0,252.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,250.5,253.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,252.0,255.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,253.5,256.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,255.0,258.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,256.5,259.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,258.0,261.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,259.5,262.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,261.0,264.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,262.5,265.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,264.0,267.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,265.5,268.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,267.0,270.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,268.5,271.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,270.0,273.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,271.5,274.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,273.0,276.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,274.5,277.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,276.0,279.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,277.5,280.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,279.0,282.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,280.5,283.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,282.0,285.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,283.5,286.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,285.0,288.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,286.5,289.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,288.0,291.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,289.5,292.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,291.0,294.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,292.5,295.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5102.wav,294.0,297.0,1,0,0,0,0
